Total story drift angle (rad),Force in the actuator (kN)
-0.001160,1369.899342
0.010406,1407.579759
0.021686,1444.318571
0.032372,1479.094985
0.042171,1510.942019
0.050813,1538.973019
0.058061,1562.405970
0.063718,1580.584944
0.067627,1592.998080
0.069682,1599.291624
0.069826,1599.279629
0.068056,1404.513769
0.064419,1004.469280
0.059016,410.115860
0.051994,-362.248607
0.043547,-1222.709655
0.033906,-1254.038513
0.023335,-1288.435492
0.012124,-1324.944016
0.000580,-1362.549605
-0.010979,-1400.207700
-0.022237,-1436.872300
-0.032886,-1471.524647
-0.042632,-1503.201162
-0.051210,-1531.019866
-0.058384,-1554.204566
-0.063956,-1572.106141
-0.067775,-1584.220335
-0.069735,-1590.201594
-0.069783,-1589.872534
-0.067918,-1384.668255
-0.064190,-974.602028
-0.058702,-370.918361
-0.051604,409.829018
-0.043091,1214.949361
-0.033397,1246.453146
-0.022787,1280.979012
-0.011552,1317.566848
-0.000000,1355.200000
