Total story drift angle (rad),Force in the actuator (kN)
-0.026611,-975.266711
-0.027000,-976.191750
-0.026648,-939.261556
-0.025566,-825.605606
-0.023782,-638.340483
-0.021347,-382.601222
-0.018326,-65.400497
-0.014802,304.563667
-0.010873,717.146410
-0.006645,867.816322
-0.002236,881.407742
0.002236,895.192258
0.006645,908.783678
0.010873,921.801104
0.014802,933.879377
0.018326,944.679094
0.021347,953.895907
0.023782,961.268877
0.025566,966.587622
0.026648,969.698092
0.027000,970.506789
0.026611,929.698558
0.025493,812.270912
0.023675,621.443858
0.021209,362.450101
0.018161,42.391562
0.014614,-329.955373
0.010668,-744.380504
0.006428,-862.815380
0.002012,-876.425588
-0.002458,-890.209620
-0.006862,-903.781298
-0.011077,-916.760264
-0.014989,-928.782416
-0.018489,-939.509886
-0.021483,-948.640311
-0.023887,-955.915119
-0.025637,-961.126620
-0.026683,-964.123705
-0.026998,-964.815985
-0.026572,-920.132521
-0.025418,-798.941247
-0.023567,-604.565372
-0.021070,-342.334917
-0.017994,-19.440553
-0.014426,355.263569
-0.010462,771.502613
-0.006210,857.815830
-0.001789,871.443870
0.003575,888.041776
0.009438,906.209488
0.015041,923.562016
0.020233,939.615330
0.024869,953.921023
0.028824,966.078610
0.031988,975.746513
0.034275,982.651421
0.035622,986.595788
0.035992,987.463251
0.035376,922.722414
0.033789,756.126980
0.031276,492.245195
0.027905,138.313013
0.023769,-295.964322
0.018981,-798.678406
0.013673,-828.922712
0.007990,-846.525521
0.002088,-864.818477
-0.003872,-883.291762
-0.009725,-901.430612
-0.015312,-918.729432
-0.020479,-934.705663
-0.025084,-948.913015
-0.029001,-960.953698
-0.032124,-970.489340
-0.034365,-977.250256
-0.035664,-981.042849
-0.035985,-981.754917
-0.035319,-911.855646
-0.033685,-740.264590
-0.031127,-471.686984
-0.027716,-113.487545
-0.023544,324.511468
-0.018727,807.616744
-0.013397,824.108774
-0.007699,841.757962
-0.001790,860.072141
0.004168,878.540911
0.010012,896.649631
0.015581,913.893533
0.020723,929.791564
0.025297,943.899577
0.029177,955.822509
0.032257,965.225213
0.034453,971.841652
0.035703,975.482191
0.035975,976.038796
0.035260,900.985891
0.033579,724.411005
0.030976,451.156030
0.027524,88.713947
0.023318,-352.976649
0.018472,-802.736596
0.013119,-819.297735
0.007407,-836.992069
0.001492,-855.326192
-0.004465,-873.789157
-0.010298,-891.866482
-0.015850,-909.054261
-0.020967,-924.872980
-0.025509,-938.880665
-0.029351,-950.685005
-0.032388,-959.954106
-0.034538,-966.425593
-0.035740,-969.913805
-0.035963,-970.314888
-0.035199,-890.113508
-0.033470,-708.566922
-0.030823,-430.653355
-0.027331,-63.993531
-0.023090,381.358300
-0.018215,797.860445
-0.012841,814.489536
-0.007115,832.227779
-0.001193,850.580566
0.005951,872.785388
0.013230,895.416026
0.020147,916.903895
0.026511,936.651570
0.032148,954.109340
0.036903,968.790287
0.040647,980.283639
0.043276,988.266028
0.044719,992.510364
0.044935,992.892056
0.043919,886.211624
0.041698,653.079361
0.038335,299.888032
0.033920,-163.677434
0.028575,-724.905516
0.022446,-778.847169
0.015702,-799.791820
0.008527,-822.092764
0.001119,-845.130278
-0.006320,-868.264441
-0.013586,-890.852681
-0.020479,-912.267398
-0.026811,-931.913169
-0.032408,-949.243080
-0.037116,-963.773719
-0.040806,-975.098434
-0.043377,-982.898483
-0.044759,-986.951774
-0.044913,-987.138957
-0.043836,-874.037148
-0.041557,-634.721872
-0.038138,-275.755439
-0.033673,193.018860
-0.028286,755.067164
-0.022122,774.183007
-0.015352,795.209684
-0.008161,817.562413
-0.000746,840.620051
0.006689,863.742125
0.013941,886.286396
0.020811,907.626468
0.027110,927.168966
0.032665,944.369807
0.037325,958.749118
0.040962,969.904398
0.043475,977.521549
0.044796,981.383496
0.044888,981.376136
0.043750,861.860722
0.041412,616.378876
0.037939,251.662005
0.033425,-222.288918
0.027995,-750.299106
0.021796,-769.523633
0.015001,-790.630870
0.007794,-813.033828
0.000373,-836.109985
-0.007058,-859.218362
-0.014295,-881.717093
-0.021141,-902.981034
-0.027407,-922.418895
-0.032921,-939.489463
-0.037532,-953.716439
-0.041115,-964.701495
-0.043569,-972.135206
-0.044830,-975.805524
-0.044861,-975.603600
-0.043661,-849.682793
-0.041265,-598.051244
-0.037737,-227.608994
-0.033174,251.485988
-0.027702,745.537108
-0.021469,764.868976
-0.014649,786.055303
-0.007426,808.506929
-0.000000,831.600000
