e_true,Sigma_true
-0.000935366,-362.3896952
-0.002453806,-386.1274194
-0.003869123,-403.1637778
-0.005525826,-417.9409876
-0.007475557,-430.1485992
-0.007490193,-430.3769505
-0.006550495,-231.5269919
-0.005016249,43.9412807
-0.004121445,155.0503058
-0.003061762,234.9177471
-0.002308398,271.5661164
-0.001508726,300.2819828
-0.0005478,326.4024207
0.000667154,351.228054
0.002136236,374.0795615
0.003648378,392.003659
0.005470043,408.6311068
0.007482827,422.2997951
0.007496348,422.3592078
0.006112201,139.4579161
0.004902727,-66.80884296
0.004010723,-173.3179463
0.002959181,-249.1415596
0.002223056,-284.3055178
0.001294378,-316.9854441
0.000334795,-342.407387
-0.000851304,-366.4768806
-0.002339897,-389.6488398
-0.00379915,-406.7569628
-0.005713673,-424.0507514
-0.007479621,-435.9942915
-0.006305458,-189.7637864
-0.004996052,43.89021894
-0.004040698,163.5900175
-0.003010498,241.7227742
-0.002286512,277.7665069
-0.001459721,307.9946831
-0.000421611,335.899945
0.000703688,358.6055827
0.002172698,380.8991559
0.003699566,398.4762069
0.005566102,414.7131336
0.007488342,427.4636118
0.007503971,427.4662821
0.006077295,137.8679499
0.004928391,-59.42596875
0.004035525,-169.9573132
0.002968506,-250.0288723
0.002217996,-286.9669319
0.001350384,-318.265938
0.000284514,-346.9212537
-0.000871757,-370.4699545
-0.002163962,-390.4193101
-0.003727323,-409.1928566
-0.005567509,-425.8884297
-0.007469862,-438.9031666
-0.007485882,-439.0065691
-0.006375296,-205.7878417
-0.004931117,52.34190328
-0.004005128,167.540653
-0.00293173,248.4128765
-0.002251881,282.0434324
-0.001379502,313.7700007
-0.000461524,338.5222745
0.000738416,362.7401881
0.002087445,383.250425
0.003672963,401.4074996
0.005450396,416.9151301
0.007478288,430.1949259
0.007492968,430.2221744
0.006043993,134.3321548
0.004940987,-55.42382766
0.004016019,-171.1657886
0.002964069,-251.0337635
0.002288846,-285.0803548
0.001404893,-318.3946827
0.000385338,-346.5354103
-0.000695256,-369.2437296
-0.001943186,-389.4909452
-0.003628903,-410.083788
-0.005346615,-425.9944428
-0.007474299,-440.7976965
-0.007491803,-440.9628095
-0.006549912,-241.3530776
-0.004941162,49.92230507
-0.00396933,171.1632501
-0.002925939,249.8192706
-0.00226155,283.0934816
-0.001403909,314.8379574
-0.000412028,341.6563071
0.000834384,366.4892409
0.002078768,385.2203743
0.003724206,403.9616475
0.007482806,431.9754926
0.007498349,431.9956569
0.00599225,126.4320934
0.004797361,-75.66163617
0.003948977,-177.3767116
0.002882599,-256.141638
0.002176577,-290.8317307
0.001368814,-320.5939433
0.000393414,-347.5996359
-0.000808032,-372.4888707
-0.002129603,-393.2019066
-0.003636014,-411.3092777
-0.005322608,-426.8175754
-0.007467897,-441.6749467
-0.007497535,-441.8768434
-0.005693513,-79.47943642
-0.004797603,70.77688314
-0.003811326,186.2343746
-0.003266375,229.2102848
-0.002617406,267.3973786
-0.001788392,302.9675859
-0.000797005,333.5073011
0.000420103,360.5229809
0.0017253,381.7580445
0.003430725,402.2931447
0.00543316,419.8290536
0.009989396,445.1850282
0.010000408,445.251123
0.008441876,131.6472698
0.007204261,-73.99789177
0.006178037,-188.0212555
0.005564412,-232.6578741
0.004815584,-272.6621997
0.003859357,-309.40421
0.002767176,-339.338682
0.001478895,-365.0984615
-0.00015523,-389.3345624
-0.002077953,-410.3946147
-0.004471641,-429.7646844
-0.009971578,-459.1885096
-0.009987021,-459.3021501
-0.008589256,-170.4601265
-0.007199761,68.51921537
-0.006135229,188.0619234
-0.005483434,235.6723105
-0.004742407,274.9309965
-0.003822523,309.7431947
-0.002675503,340.1499096
-0.001534581,362.2588146
8.73E-05,385.1541112
0.001872707,403.9041266
0.004026049,420.8406662
0.006637112,436.474805
0.009985864,451.83674
0.00999979,451.8888282
0.008010591,60.20950114
0.007077664,-86.79309126
0.006092645,-193.8295274
0.005478812,-238.6837919
0.004806709,-275.2275151
0.003848511,-313.0687543
0.002741826,-344.0821597
0.001514437,-368.9492875
-6.08E-05,-392.5261648
-0.001953514,-413.3314906
-0.004104752,-430.9793665
-0.007062363,-449.1802824
-0.009967451,-462.8707235
-0.009982877,-462.8413305
-0.008076567,-78.29093937
-0.007173108,70.41473448
-0.006079228,193.2440483
-0.005488629,236.9549114
-0.004747203,277.443285
-0.003781575,314.5567586
-0.002817137,340.9389
-0.001597957,365.4378665
-2.11E-05,388.201742
0.001777268,407.1600912
0.004051687,424.9114704
0.009981183,454.9537995
0.009996228,455.0125694
0.008040824,68.7463602
0.007049886,-88.37399667
0.006531775,-151.2553416
0.00593112,-206.5005335
0.005288267,-250.6260234
0.004644712,-283.6893332
0.003702583,-319.4771078
0.002579779,-349.8862673
0.001247515,-375.7795993
-0.000282099,-397.6926692
-0.002026624,-416.3520666
-0.004177741,-433.7071249
-0.006711681,-449.2189199
-0.009978912,-464.6539624
-0.009993423,-464.8178863
-0.008067656,-78.12418655
-0.007131337,75.42391103
-0.006051649,195.7520601
-0.005446548,240.4853879
-0.00472035,280.0065651
-0.003814406,315.2337655
-0.002759445,344.4016994
-0.001437136,370.3072872
9.69E-05,391.9154522
0.001924991,410.637345
0.004212468,428.0103889
0.009949773,456.6391752
0.009979088,456.5639624
0.008065179,74.64083052
0.007084113,-82.4957056
0.005980246,-202.3555328
0.005426641,-242.2140552
0.004677953,-282.6888427
0.003855394,-315.3264632
0.00268922,-348.4250531
0.001505177,-372.6508378
-0.000142793,-397.2386251
-0.002067764,-418.0433181
-0.004203582,-435.0783651
-0.009974096,-465.8072021
-0.009990759,-465.9248338
-0.008453757,-150.489947
-0.007183042,67.71862973
-0.006087603,192.6563526
-0.005437779,241.5400485
-0.004757298,279.0494595
-0.003910756,313.0500552
-0.002840224,343.7428992
-0.001711185,367.1186618
-0.000134414,390.4978911
0.001694301,409.9740832
0.003894629,427.2812822
0.00690813,444.5076078
0.009986953,457.7989814
0.010002709,457.8794493
0.008079551,78.67975906
0.00705948,-85.11041715
0.0059862,-201.6666877
0.005371726,-245.6648931
0.00466825,-283.3596584
0.003845841,-316.1137036
0.002799067,-346.5129968
0.001511194,-373.5206152
-7.78E-05,-397.355524
-0.00207588,-418.954542
-0.00412238,-435.4779242
-0.006927956,-452.4232371
-0.00997109,-466.624515
-0.010000327,-466.7497214
-0.009484703,-352.0311359
-0.008046111,-75.62188374
-0.007006501,91.48455149
-0.006397278,163.457974
-0.005760919,219.2270666
-0.005048658,264.752621
-0.004143232,305.4146278
-0.003071779,338.8182506
-0.001732313,367.6289217
-6.66E-05,392.4294824
0.001899033,412.8866349
0.004126327,429.7277102
0.007096028,446.2760349
0.014974393,475.8420954
0.014989723,475.7736013
0.012906415,67.58965638
0.011821654,-96.30828455
0.011204441,-163.6019855
0.010443309,-223.511574
0.009669334,-266.9764735
0.008627488,-308.1965987
0.007436874,-340.8232411
0.005840245,-371.2232429
0.003853937,-397.3892872
0.001416254,-420.0697415
-0.001615257,-440.4128928
-0.005122355,-457.8829196
-0.014983839,-493.3726128
-0.014999912,-493.6119206
-0.012897891,-75.06279285
-0.011762169,99.06066781
-0.01106064,174.650566
-0.010375263,228.7678246
-0.009494527,277.9116347
-0.008598344,312.8525231
-0.007281452,348.1898559
-0.005770573,375.4722806
-0.003885542,399.0908227
-0.001614275,419.0298178
0.001252683,437.2027526
0.004691344,453.5289249
0.01498603,487.2230522
0.01500038,487.3215534
0.012836264,65.55244866
0.011629181,-112.829125
0.010968325,-181.3566004
0.010222999,-237.4152622
0.009390072,-282.2932384
0.008437988,-318.9352805
0.007141918,-353.6278703
0.00561981,-381.8051098
0.003962741,-403.8770815
0.001284124,-428.7928088
-0.001642255,-447.9743851
-0.005057475,-464.6560521
-0.014983411,-499.401603
-0.014998988,-499.4738774
-0.012866077,-73.97342965
-0.011737216,100.0412411
-0.011020721,177.9331641
-0.010318954,233.7190176
-0.009514154,279.7766018
-0.008527947,319.172972
-0.00725725,353.7085863
-0.005745757,381.4127442
-0.003846549,405.2426487
-0.001544239,425.2816238
0.001396354,443.5259432
0.004717247,458.8290779
0.01498066,491.6056983
0.014995521,491.6777554
0.012872634,76.30951325
0.011604808,-113.237041
0.010973519,-179.4649204
0.010317882,-231.0119875
0.009394622,-282.9341042
0.008442329,-320.4602459
0.007175764,-355.2857071
0.005490885,-386.6666311
0.003728341,-409.7084639
0.001319407,-431.8586522
-0.001562265,-450.7238293
-0.005023316,-467.7501053
-0.01497844,-502.2013272
-0.014994826,-502.2544535
-0.014474778,-384.6107226
-0.012870323,-77.41036718
-0.011710743,101.7912668
-0.01110071,169.7010147
-0.010308488,234.8313138
-0.009441417,284.2785536
-0.008457115,323.245752
-0.007306441,354.8507339
-0.005705231,384.6431272
-0.003985296,406.6111445
-0.001533081,428.2258308
0.001258547,445.6166879
0.004414171,460.4100163
0.014992676,494.2597858
0.01285984,76.55141909
0.011637663,-107.5479746
0.011036788,-172.5948149
0.010275795,-233.551246
0.009412727,-282.5113778
0.008386563,-323.1310063
0.007090081,-358.5452039
0.00552325,-387.8993783
0.003448331,-414.3709945
0.001172612,-434.8399875
-0.001558095,-452.6375593
-0.005382723,-471.1877078
-0.014975061,-503.9136936
-0.014988552,-504.01
-0.014433604,-378.1242312
-0.012862246,-77.28754032
-0.011700893,102.3236439
-0.011028574,176.2175016
-0.010298342,235.6779537
-0.009507652,281.7991202
-0.008461665,324.2433054
-0.007190341,358.8006739
-0.005633652,387.3776612
-0.003734755,410.949952
-0.001537205,429.9910786
0.001013547,446.1412341
0.004364956,461.9632229
0.014987596,495.9701566
0.012833858,73.42113549
0.01167398,-102.0907435
0.011011453,-174.4963884
0.010265911,-234.0666838
0.009433522,-281.6387742
0.008420911,-322.5207948
0.007124881,-358.6215826
0.005589002,-387.8147058
0.003677739,-413.1176509
0.001253388,-435.4533215
-0.00152376,-453.8264245
-0.005119561,-471.3000833
-0.014983854,-505.3295397
-0.015000993,-505.5244551
-0.012852453,-76.232049
-0.011584134,116.269834
-0.010867404,191.0827629
-0.01010504,248.7326354
-0.009178245,297.5289156
-0.008013128,338.9070681
-0.006696027,370.2866715
-0.004854426,399.331464
-0.002775532,421.4509913
-8.53E-05,441.1149522
0.003149656,458.0504386
0.007387225,474.5407361
0.019950581,509.9106572
0.019980667,509.8886578
0.017795468,82.93381776
0.016408379,-117.6263959
0.015589218,-196.0305093
0.014656718,-257.5094671
0.013574807,-305.9995753
0.012285843,-345.0587251
0.010683032,-377.7565205
0.008632298,-406.2699485
0.006160679,-429.8010377
0.003173272,-449.9781117
-0.000376371,-467.5001396
-0.004721889,-484.2681469
-0.019986704,-528.2719608
-0.017755133,-82.04490013
-0.016452524,112.5674971
-0.015624357,196.1470046
-0.014769525,256.9282725
-0.013715999,307.6930666
-0.012530517,346.069027
-0.010994454,379.1846195
-0.009205304,404.8806889
-0.006801032,428.2243622
-0.003723931,448.663395
6.38E-05,466.4120463
0.005062219,483.6749977
0.019979081,520.7651937
0.019994368,520.8472436
0.019525267,417.0587126
0.017739072,83.11712695
0.016319344,-121.9307514
0.01554626,-197.0280936
0.014626857,-259.7949111
0.013619483,-307.1562719
0.012314716,-348.9727112
0.010742478,-382.7098846
0.008661777,-412.5986961
0.006130016,-437.0971397
0.00296332,-458.3313296
-0.000826934,-476.6198678
-0.006004035,-495.3093194
-0.019970395,-533.7523187
-0.019984805,-533.7156965
-0.017729692,-81.48902966
-0.016452177,111.2412064
-0.015609313,197.81305
-0.014813438,256.0107212
-0.013852945,305.2221096
-0.012513149,350.534408
-0.010978179,384.1367224
-0.009083339,411.3855764
-0.006528322,435.6331091
-0.003512933,454.9879798
0.001010519,475.0576815
0.00577851,490.5613326
0.019978992,525.0606575
0.019996398,525.0856449
0.019524739,420.8508497
0.017724266,84.58862742
0.017033504,-26.69933297
0.0162447,-128.5270816
0.015426933,-206.0943899
0.01453852,-265.0859153
0.013529869,-311.759044
0.012358622,-349.4982635
0.01080272,-383.9336245
0.008780952,-413.9769836
0.006115349,-440.3697933
0.003263655,-459.7699585
-0.000827192,-479.9488305
-0.005130831,-495.7526393
-0.019941061,-536.9738385
-0.019986131,-536.9645314
-0.017740075,-85.33158743
-0.016437274,112.4597043
-0.015654985,193.940923
-0.014692269,264.4634247
-0.013715822,312.5962506
-0.012467884,353.9663951
-0.01084322,388.9357615
-0.008994525,415.2033422
-0.006634695,437.6678497
-0.003782857,456.3838665
0.000184501,474.7169523
0.004958129,491.0296784
0.019965055,527.763451
0.019980938,527.7631668
0.019540387,426.592468
0.017726122,87.13638254
0.016306409,-120.6278544
0.015487873,-200.8728107
0.01461263,-261.1364266
0.013575652,-310.8598231
0.01233158,-351.5282275
0.010802889,-385.4878112
0.008811231,-415.5131964
0.006413895,-439.828038
0.00342882,-460.9642602
-0.000377101,-480.119528
-0.005551162,-499.3361105
-0.019984363,-539.44379
-0.020000379,-539.4737397
-0.019336843,-392.6334198
-0.017711091,-80.76799175
-0.016376323,119.3279386
-0.015625891,196.9336653
-0.014723033,263.5540802
-0.013670893,315.8050052
-0.012484169,355.10846
-0.010873374,390.2907129
-0.009038567,416.6150048
-0.006635054,439.766516
-0.003663827,459.127339
0.000288306,477.2337735
0.005464034,494.48924
0.019977783,529.6525719
0.019993135,529.6963118
0.019495583,419.7537863
0.017714219,86.60034387
0.016275189,-123.265478
0.015486329,-200.6125314
0.014597014,-262.3972485
0.013559358,-312.05573
0.012330044,-352.3886378
0.010698881,-388.6074796
0.008751717,-417.5073488
0.00629463,-442.3048879
0.003114077,-464.4667041
1.38E-05,-480.0102668
-0.004797721,-498.485783
-0.019969083,-541.2404985
-0.020000095,-541.1120839
