e_true,Sigma_true
0.013593257,-310.4005089
0.01228923,-353.0808894
0.010642692,-389.0437424
0.008665865,-417.9672118
0.006193108,-442.5089003
0.003043339,-464.1596455
-0.005018909,-498.5102171
-0.019966879,-542.2249707
-0.019981305,-542.1870873
-0.017884148,-107.9003201
-0.016411536,120.1781792
-0.015553413,208.6736739
-0.014713307,269.6960522
-0.013783174,316.5765717
-0.012519576,359.0985146
-0.011000487,392.411249
-0.009074339,420.0361078
-0.006669675,442.4868168
-0.003638139,461.5762754
0.000119634,478.0240926
0.004936675,493.6414206
0.019989956,528.5331714
0.017869504,112.0844174
0.017113827,-17.6448669
0.01631193,-123.9416931
0.015509895,-200.9238463
0.014606119,-262.6671063
0.013510184,-314.3278671
0.012250138,-354.817144
0.010529394,-391.8226215
0.008684408,-418.612855
0.0061691,-443.7665113
0.003227932,-464.1008462
-0.000127031,-481.0174611
-0.004865139,-499.0907309
-0.019976397,-543.8367889
-0.019991571,-543.9887811
-0.017893048,-109.0863343
-0.016388191,124.2926571
-0.015591526,206.806802
-0.014719891,270.9685459
-0.013652144,323.4989559
-0.012419754,363.3911731
-0.010946204,394.8891644
-0.00888445,423.5157624
-0.006586408,444.5217691
-0.003479721,463.6939588
0.000216325,479.6703829
0.005272367,495.8278336
0.019983037,529.6963818
0.019997148,529.7251931
0.017873611,113.2409129
0.016409634,-112.9591591
0.015591855,-194.5280534
0.014657392,-260.3674587
0.013575126,-312.4501098
0.012404569,-351.3752679
0.010758168,-388.573451
0.008723518,-419.0646382
0.006609404,-441.0553225
0.003384699,-464.2153345
-0.000495702,-483.7587946
-0.004797445,-500.2540352
-0.019985095,-545.6248702
-0.017899087,-109.9416276
-0.016348383,130.3698886
-0.015520995,214.4966202
-0.014635099,277.7098655
-0.01369021,323.7031597
-0.012397119,365.6068956
-0.010831179,398.5334571
-0.008875533,425.204347
-0.00659303,445.9416754
-0.003260275,466.1332542
0.005579903,497.9868521
0.019990571,530.9093772
0.01787986,114.2971332
0.017053278,-27.03196126
0.016309987,-124.8647638
0.015567219,-197.1678501
0.01464754,-261.5591833
0.013551986,-314.1636385
0.012321895,-354.4692928
0.010793397,-388.80954
0.008846913,-418.5839538
0.006419921,-443.7720003
0.003120877,-466.8282626
-0.004730899,-501.1288341
-0.019978245,-547.5509041
-0.017901008,-109.8093752
-0.016384544,127.3804471
-0.015586914,210.3722308
-0.014685737,276.416326
-0.013677735,325.9875696
-0.012460883,365.7472445
-0.010925688,398.6662334
-0.009047141,424.8962833
-0.006748156,446.361237
-0.003805969,464.9881367
0.004561513,496.5158029
0.019972523,532.1580842
0.01998617,532.1111886
0.017894784,117.3618549
0.017072959,-24.53680274
0.016358674,-119.5646163
0.015571566,-197.5769839
0.014711528,-258.5356888
0.013614955,-312.4396322
0.012354858,-354.6199611
0.010754311,-390.5846539
0.008955288,-418.2569199
0.006482851,-444.3111417
0.003349439,-466.6791689
-0.004245014,-500.7983018
-0.019958235,-549.6677529
-0.019974396,-549.6631983
-0.017905823,-110.3080174
-0.016372583,130.617269
-0.015575937,213.4221293
-0.014704668,277.5222796
-0.01372825,326.2288945
-0.012541744,365.6789034
-0.01102141,398.9856466
-0.009202876,425.0246987
-0.006888504,447.0591591
-0.003900023,466.1762973
-0.000292527,482.2154889
0.004766046,498.6870916
0.019982401,533.556987
0.019997056,533.5978259
0.017898493,117.7321576
0.017091567,-22.06045554
0.0163044,-126.4974207
0.015531103,-201.5518147
0.014627214,-264.3271091
0.013545116,-316.3231366
0.012271201,-357.988944
0.010609151,-394.5330886
0.008707284,-422.7056347
0.006355039,-446.6874772
0.003488178,-467.2570622
-0.004285128,-502.5789558
-0.019985603,-552.1471963
-0.017891671,-106.3709091
-0.01634668,135.8270716
-0.015549719,218.2520721
-0.014693913,280.7729556
-0.013732293,328.5426674
-0.012543984,368.2531637
-0.011026988,401.1844662
-0.009145381,427.867868
-0.006771635,449.9897612
-0.003664557,469.2902921
-0.000221752,484.2889605
0.005464002,502.3163584
0.019992272,535.2094276
0.0179032,118.7300541
0.017138532,-15.34510493
0.016321838,-125.3958418
0.015505076,-204.7624441
0.014600437,-267.0433208
0.013504268,-319.1317681
0.012289397,-358.7693726
0.010627858,-395.4987526
0.008724338,-423.8736471
0.006193701,-449.5375784
0.0033265,-469.7534914
-0.004477478,-505.0309355
-0.019996606,-554.9950702
-0.020005761,-553.9117656
