e_true,Sigma_true
0.098659353,543.5541524
0.099039421,552.0176732
0.099418276,559.3243061
0.099810722,565.452545
0.100028702,563.186075
0.100079471,549.0951782
0.099780869,484.9903506
0.098308076,229.3024504
0.097228908,61.09633381
0.095800281,-113.727243
0.094819882,-197.289786
0.093817069,-258.7189897
0.092995786,-297.6130941
0.092215839,-328.1718301
0.091098584,-362.4188682
0.09072598,-371.9510322
0.090058667,-382.1343707
0.089988391,-378.2633541
0.089968905,-372.0409761
0.090088136,-339.0237067
0.091828944,-21.8570539
0.093175813,183.5576248
0.094402086,318.7532458
0.095691815,413.9104396
0.096547771,458.5939383
0.097343274,490.9572763
0.098124346,516.6257909
0.098892573,536.6822096
0.09964887,552.0114388
0.100040459,558.3157391
0.100821313,566.8112153
0.101575486,572.1459183
0.102311947,575.6413924
0.103404308,579.3032923
0.104493008,582.1519812
0.108820083,590.0471117
0.116673509,601.5352065
0.125890791,612.4859632
0.136427215,622.7781031
0.149264998,633.1353149
0.149611041,633.4211882
0.149951311,633.3709353
0.150143428,627.6732249
0.149911343,554.378851
0.149176802,419.1502265
0.147574867,160.4561056
0.146666052,27.95924935
0.145603682,-97.43147139
0.144788235,-173.45553
0.143875551,-236.9150758
0.143040126,-281.5671709
0.142286332,-314.0457875
0.141213448,-350.8478256
0.140501202,-370.4509433
0.140163866,-377.8045027
0.140026106,-375.4124864
0.140008779,-342.4485755
0.140111051,-321.6385057
0.141883099,-2.443898069
0.143572336,250.4698668
0.144707875,378.1908168
0.145914833,473.808155
0.147080791,536.4087023
0.147826724,565.4601322
0.148588962,587.8846958
0.149337652,603.4157992
0.149701497,608.7359069
0.149995709,609.0953741
0.150087351,604.8096864
0.150084304,593.4064817
0.149726325,516.1439955
0.147681325,172.0709131
0.146450128,-6.310080291
0.145400527,-124.65822
0.144022319,-235.1579643
0.142792032,-303.1495133
0.142058819,-334.3441948
0.140980845,-370.840676
0.14062914,-380.4395905
0.140276732,-389.3753956
0.140047092,-389.842464
0.139993949,-386.2312231
0.14012904,-339.2505381
0.141969964,-8.690871612
0.143331253,198.27688
0.144477321,331.0785317
0.145673737,431.3426018
0.146458448,479.4988719
0.147218519,516.5236405
0.147949431,545.3620514
0.148696719,569.0459248
0.149439097,586.97622
0.149806015,593.6066655
0.150020631,591.9875505
0.15000757,559.1241855
0.149724118,503.1675407
0.147941391,201.3730757
0.146418887,-19.60028954
0.145734442,-97.25033735
0.144894103,-176.1588073
0.143978997,-241.1478159
0.14314681,-287.7985917
0.142397987,-322.5875845
0.1413207,-362.8471919
0.140613211,-383.5318357
0.140258103,-392.7175211
0.139991938,-389.1367217
0.140122263,-343.7609526
0.141948047,-16.3167756
0.143296092,187.9546007
0.144453849,319.6587974
0.145651066,417.3112872
0.146818937,483.9367587
0.147560303,516.3645333
0.148654442,553.9779849
0.149393401,573.1950987
0.149761178,580.8442046
0.150001916,580.7603416
0.150077502,572.6789642
0.149907619,525.7350794
0.148566922,288.6722553
0.146656406,0.893833366
0.145598086,-119.2879492
0.145159328,-159.8630225
0.143791762,-255.9146066
0.142617609,-314.7759287
0.141901739,-343.7195187
0.141181898,-368.3689826
0.140477823,-388.379544
